Utbildningsområde,Utbildningsnamn,Län,Kommun,Antal kommuner,Flera kommuner,YH-poäng,Utbildningsanordnare,Ansökningsomgång,Diarienummer
Samhällsbyggnad och byggteknik,BIM-samordnare,Flera kommuner,Flera kommuner,3,True,400,YH Akademin AB,2024,MYH 2024/3273
Samhällsbyggnad och byggteknik,Bygglovshandläggare,Flera kommuner,Flera kommuner,4,True,400,KYH AB,2024,MYH 2024/3612
Samhällsbyggnad och byggteknik,Bygglovshandläggare,Flera kommuner,Flera kommuner,2,True,400,KYH AB,2024,MYH 2024/3616
Samhällsbyggnad och byggteknik,Byggnadsingenjör - Digitalt Byggande,Skåne,Malmö,1,False,400,Newton Kompetensutveckling AB,2024,MYH 2024/3671
Samhällsbyggnad och byggteknik,Byggnadsingenjör - hållbart och digitalt byggande,Flera kommuner,Flera kommuner,3,True,415,Handelsakademin i Göteborg AB,2024,MYH 2024/3405
Samhällsbyggnad och byggteknik,Byggnadsingenjör - produktion,Stockholm,Stockholm,1,False,400,Hermods AB Stockholm,2024,MYH 2024/3031
Samhällsbyggnad och byggteknik,Byggnadsingenjör BIM/CAD,Västra Götaland,Göteborg,1,False,400,Hermods AB Göteborg,2024,MYH 2024/2929
Samhällsbyggnad och byggteknik,Byggnadsingenjör digitalt byggande,Stockholm,Solna,1,False,400,Nackademin AB,2024,MYH 2024/3800
Samhällsbyggnad och byggteknik,Byggnadsinspektör/tillsynshandläggare PBL,Flera kommuner,Flera kommuner,2,True,410,Montico Kompetensutveckling AB,2024,MYH 2024/3752
Samhällsbyggnad och byggteknik,"Byggnadsvårdsingenjör - arbetsledning, renovering och återbruk",Västerbotten,Umeå,1,False,415,Umeå kommun - Dragonskolan,2024,MYH 2024/4274
Samhällsbyggnad och byggteknik,Byggproduktionsledare,Flera kommuner,Flera kommuner,3,True,400,KYH AB,2024,MYH 2024/3641
Samhällsbyggnad och byggteknik,Byggproduktionsledare,Jönköping,Jönköping,1,False,400,Tekniska Högskolan i Jönköping AB,2024,MYH 2024/3964
Samhällsbyggnad och byggteknik,Byggproduktionsledare,Skåne,Malmö,1,False,400,Tekniska Högskolan i Jönköping AB,2024,MYH 2024/3966
Samhällsbyggnad och byggteknik,Byggproduktionsledare,Västra Götaland,Göteborg,1,False,410,KYH AB Göteborg,2024,MYH 2024/3632
Samhällsbyggnad och byggteknik,Digital transformationsledare,Skåne,Malmö,1,False,365,John Ericsson Institutet,2024,MYH 2024/3998
Samhällsbyggnad och byggteknik,Digitaliseringledare inom bygg och anläggning,Stockholm,Nynäshamn,1,False,405,Campus Nynäshamn,2024,MYH 2024/3886
Samhällsbyggnad och byggteknik,Drift- och Fastighetstekniker,Stockholm,Sollentuna,1,False,415,Nercia Utbildning,2024,MYH 2024/3676
Samhällsbyggnad och byggteknik,Drifttekniker inom fastighet,Östergötland,Linköping,1,False,400,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3645
Samhällsbyggnad och byggteknik,Energiingenjör,Stockholm,Stockholm,1,False,420,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3688
Samhällsbyggnad och byggteknik,Entreprenadingenjör,Västra Götaland,Göteborg,1,False,415,KYH AB Göteborg,2024,MYH 2024/3705
Samhällsbyggnad och byggteknik,"Entreprenadingenjör - kalkyl, inköp, hållbar planering",Skåne,Hässleholm,1,False,400,"Hässleholms kommun, Yrkeshögskolan Syd",2024,MYH 2024/3736
Samhällsbyggnad och byggteknik,Facility Management,Västra Götaland,Göteborg,1,False,410,Plushögskolan AB - Affärshögskolan,2024,MYH 2024/3656
Samhällsbyggnad och byggteknik,Fastighetsförvaltare,Flera kommuner,Flera kommuner,2,True,500,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,2024,MYH 2024/3823
Samhällsbyggnad och byggteknik,Fastighetsförvaltare,Västra Götaland,Göteborg,1,False,500,Newton Kompetensutveckling AB,2024,MYH 2024/3715
Samhällsbyggnad och byggteknik,Fastighetsförvaltare med digital kompetens,Stockholm,Stockholm,1,False,500,John Ericsson Institutet,2024,MYH 2024/4130
Samhällsbyggnad och byggteknik,Fastighetsförvaltare med teknisk inriktning,Västra Götaland,Göteborg,1,False,500,Fastighetsakademin Sverige AB,2024,MYH 2024/3103
Samhällsbyggnad och byggteknik,Fastighetstekniker,Stockholm,Stockholm,1,False,400,KYH AB Stockholm,2024,MYH 2024/3743
Samhällsbyggnad och byggteknik,Fukttekniker,Flera kommuner,Flera kommuner,3,True,215,YH Akademin AB,2024,MYH 2024/3920
Samhällsbyggnad och byggteknik,Hållbarhetsledare Samhällsbyggnad,Stockholm,Stockholm,1,False,400,Stiftelsen Stockholms Tekniska Institut,2024,MYH 2024/3644
Samhällsbyggnad och byggteknik,Järnvägsingenjör,Gävleborg,Gävle,1,False,400,Nackademin AB,2024,MYH 2024/3831
Samhällsbyggnad och byggteknik,Järnvägsingenjör,Stockholm,Solna,1,False,400,Nackademin AB,2024,MYH 2024/3801
Samhällsbyggnad och byggteknik,Järnvägsprojektör (EST),Stockholm,Stockholm,1,False,400,Stiftelsen Stockholms Tekniska Institut,2024,MYH 2024/3484
Samhällsbyggnad och byggteknik,Kulturmålare - traditionellt byggnadsmåleri,Västra Götaland,Mariestad,1,False,200,"Mariestads kommun, Dacapo Mariestad",2024,MYH 2024/3629
Samhällsbyggnad och byggteknik,"Miljö- och drifttekniker, vatten och avlopp",Västerbotten,Umeå,1,False,210,Lexicon Yrkeshögskola AB,2024,MYH 2024/3749
Samhällsbyggnad och byggteknik,Miljö- och hållbarhetssamordnare,Flera kommuner,Flera kommuner,3,True,400,IHM Business School AB Stockholm,2024,MYH 2024/3189
Samhällsbyggnad och byggteknik,Miljöutredare – Förorenade områden,Stockholm,Stockholm,1,False,400,YH Akademin AB,2024,MYH 2024/3999
Samhällsbyggnad och byggteknik,Mätningsingenjör,Västra Götaland,Göteborg,1,False,400,Plushögskolan AB - Teknikhögskolan,2024,MYH 2024/3914
Samhällsbyggnad och byggteknik,Mätningsingenjör bygg och anläggning,Skåne,Malmö,1,False,400,KYH AB Malmö,2024,MYH 2024/3648
Samhällsbyggnad och byggteknik,Mätningstekniker,Västernorrland,Kramfors,1,False,415,"Kramfors kommun, Yrkeshögskolan Höga kusten",2024,MYH 2024/3607
Samhällsbyggnad och byggteknik,Mätningstekniker specialistkompetens geodesi,Västerbotten,Umeå,1,False,400,Hermods AB Umeå,2024,MYH 2024/2964
Samhällsbyggnad och byggteknik,Platschef - Bygg och anläggning,Jönköping,Jönköping,1,False,195,Tekniska Högskolan i Jönköping AB,2024,MYH 2024/3967
Samhällsbyggnad och byggteknik,Projektinköpare/ Entreprenadingenjör inom bygg och anläggning,Stockholm,Stockholm,1,False,400,Företagsekonomiska Institutet 1888 AB,2024,MYH 2024/3499
Samhällsbyggnad och byggteknik,Projektledare solenergi,Stockholm,Stockholm,1,False,400,KYH AB Stockholm,2024,MYH 2024/3756
Samhällsbyggnad och byggteknik,Projektör Järnväg,Flera kommuner,Flera kommuner,5,True,400,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,2024,MYH 2024/3282
Samhällsbyggnad och byggteknik,Rörinspektör Mark/Fastighet,Flera kommuner,Flera kommuner,3,True,300,Miljötekniska Yrkeshögskolan i Sverige AB,2024,MYH 2024/3636
Samhällsbyggnad och byggteknik,Spol- och Reliningstekniker,Flera kommuner,Flera kommuner,3,True,200,Miljötekniska Yrkeshögskolan i Sverige AB,2024,MYH 2024/4017
Samhällsbyggnad och byggteknik,Sprinklerprojektör,Flera kommuner,Flera kommuner,4,True,400,Origo Academy,2024,MYH 2024/4199
Samhällsbyggnad och byggteknik,Trafikteknik,Örebro,Örebro,1,False,400,Consensus Sverige AB,2024,MYH 2024/3481
Samhällsbyggnad och byggteknik,Underhållsingenjör infrastruktur,Stockholm,Solna,1,False,400,Nackademin AB,2024,MYH 2024/3844
Samhällsbyggnad och byggteknik,VA-projektör,Stockholm,Stockholm,1,False,400,KYH AB,2024,MYH 2024/3709
Samhällsbyggnad och byggteknik,Vatten- och miljötekniker,Skåne,Höör,1,False,400,ALEA Kompetenshöjning AB,2024,MYH 2024/3959
Samhällsbyggnad och byggteknik,VVS-ingenjör,Flera kommuner,Flera kommuner,2,True,400,KYH AB,2024,MYH 2024/3659
Samhällsbyggnad och byggteknik,VVS-ingenjör,Örebro,Örebro,1,False,400,Hermods AB Örebro,2024,MYH 2024/2994
Samhällsbyggnad och byggteknik,VVS-projektör,Skåne,Malmö,1,False,400,Lernia Utbildning AB,2024,MYH 2024/3505
Säkerhetstjänster,Arbetsmiljöingenjör,Flera kommuner,Flera kommuner,4,True,400,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,2024,MYH 2024/3261
Säkerhetstjänster,Informationssäkerhetsspecialist,Västernorrland,Sundsvall,1,False,200,"Sundsvalls kommun, Vuxenutbildningen",2024,MYH 2024/3462
Säkerhetstjänster,OT-säkerhetsingenjör,Stockholm,Solna,1,False,400,Nackademin AB,2024,MYH 2024/3850
Säkerhetstjänster,Säkerhets- och beredskapssamordnare,Stockholm,Stockholm,1,False,300,Företagsuniversitetet AB,2024,MYH 2024/4136
Teknik och tillverkning,3D CAD-konstruktör,Gävleborg,Hudiksvall,1,False,415,Edugrade AB,2024,MYH 2024/3544
Teknik och tillverkning,3D-printingspecialist,Halland,Halmstad,1,False,200,Resurs Applikation Process System i Skåne AB,2024,MYH 2024/3921
Teknik och tillverkning,"3D-tekniker, Additiv teknik i metall",Kalmar,Hultsfred,1,False,400,Skill Utbildning AB,2024,MYH 2024/3615
Teknik och tillverkning,Anläggningsmontör Storkraftnät,Örebro,Askersund,1,False,300,Åsbro Kursgård AB,2024,MYH 2024/3896
Teknik och tillverkning,Anslutningsingenjör Elkraft,Jönköping,Habo,1,False,400,Yrkesutbildaren Habo AB,2024,MYH 2024/3437
Teknik och tillverkning,Auktoriserad Elinstallatör,Västra Götaland,Trollhättan,1,False,120,Nercia Utbildning,2024,MYH 2024/3683
Teknik och tillverkning,"Auktoriserad elinstallatör, AL - entreprenör elinstallation",Skåne,Hässleholm,1,False,150,"Hässleholms kommun, Yrkeshögskolan Syd",2024,MYH 2024/3728
Teknik och tillverkning,Automations- och digitaliseringsingenjör,Flera kommuner,Flera kommuner,3,True,400,Yrkeshögskolan Halmstad,2024,MYH 2024/3430
Teknik och tillverkning,Automationsingenjör,Södermanland,Nyköping,1,False,400,Campus Nyköping,2024,MYH 2024/4033
Teknik och tillverkning,Automationsingenjör för hållbar industri 4.0,Kalmar,Oskarshamn,1,False,400,Etec Teknikutbildning AB,2024,MYH 2024/4122
Teknik och tillverkning,Automationsingenjör inriktning processteknik,Värmland,Karlstad,1,False,400,"Karlstads kommun, Yrkeshögskolan",2024,MYH 2024/3411
Teknik och tillverkning,Automationsingenjör mekatronik,Västra Götaland,Göteborg,1,False,415,"Göteborgs Stad, Yrgo",2024,MYH 2024/3941
Teknik och tillverkning,Automationstekniker,Stockholm,Nynäshamn,1,False,400,Campus Nynäshamn,2024,MYH 2024/3666
Teknik och tillverkning,Automationstekniker träindustri,Västerbotten,Skellefteå,1,False,300,Lernia Utbildning AB,2024,MYH 2024/3734
Teknik och tillverkning,Bagare och konditor,Västmanland,Västerås,1,False,230,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,2024,MYH 2024/3730
Teknik och tillverkning,Beredare elkraft,Flera kommuner,Flera kommuner,2,True,400,Lernia Utbildning AB,2024,MYH 2024/3563
Teknik och tillverkning,Bergsskoleingenjör - Metallurgi och Materialteknik,Värmland,Filipstad,1,False,600,Bergsskolan Kompetensutveckling AB,2024,MYH 2024/3650
Teknik och tillverkning,Bergsskoletekniker - Metallurgi och Materialteknik,Värmland,Filipstad,1,False,400,Bergsskolan Kompetensutveckling AB,2024,MYH 2024/3653
Teknik och tillverkning,CAD-konstruktör - Mechanical Designer,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2024,MYH 2024/4221
Teknik och tillverkning,CAD-konstruktör inom mekanik,Jönköping,Jönköping,1,False,400,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3841
Teknik och tillverkning,Certifierad svetsare med kvalificerad kompetens,Skåne,Osby,1,False,200,Osby kommun - Osby Lärcenter/Vuxenutbildningen och Ekbackeskolan,2024,MYH 2024/3508
Teknik och tillverkning,CNC- och robottekniker,Skåne,Lund,1,False,425,Hermods AB Lund,2024,MYH 2024/3078
Teknik och tillverkning,Drifttekniker/Processoperatör,Flera kommuner,Flera kommuner,2,True,400,"Oskarshamns kommun, Nova Utbildning, FoU & Affärsutveckling",2024,MYH 2024/3954
Teknik och tillverkning,Elektronikingenjör autonoma system,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2024,MYH 2024/3774
Teknik och tillverkning,Elkonstruktör,Kronoberg,Växjö,1,False,420,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3717
Teknik och tillverkning,Elkonstruktör specialisering industri,Västra Götaland,Mölndal,1,False,400,Yrkeshögskola Campus Mölndal,2024,MYH 2024/3897
Teknik och tillverkning,Elkraftsingenjör,Flera kommuner,Flera kommuner,2,True,410,John Ericsson Institutet,2024,MYH 2024/4082
Teknik och tillverkning,Elkraftsingenjör,Halland,Halmstad,1,False,400,Yrkeshögskolan Halmstad,2024,MYH 2024/3814
Teknik och tillverkning,Elkraftsingenjör,Norrbotten,Luleå,1,False,400,Lernia Utbildning AB,2024,MYH 2024/3555
Teknik och tillverkning,Elkrafttekniker för högspänningsanläggningar,Flera kommuner,Flera kommuner,2,True,210,Amsac Kompetenspartner YH AB,2024,MYH 2024/3807
Teknik och tillverkning,Elteknikingenjör,Skåne,Malmö,1,False,420,John Ericsson Institutet,2024,MYH 2024/4099
Teknik och tillverkning,Energiingenjör,Stockholm,Stockholm,1,False,400,Företagsekonomiska Institutet 1888 AB,2024,MYH 2024/3614
Teknik och tillverkning,"Event-, Scen- och Digital Produktionsteknik",Västra Götaland,Göteborg,1,False,400,Dans i Göteborg AB,2024,MYH 2024/3803
Teknik och tillverkning,Flygtekniker flygplan/helikopter,Blekinge,Ronneby,1,False,420,Ronneby Flygteknikutbildning,2024,MYH 2024/3905
Teknik och tillverkning,Geotekniker,Flera kommuner,Flera kommuner,5,True,400,John Ericsson Institutet,2024,MYH 2024/4160
Teknik och tillverkning,Hiss- och rulltrappstekniker,Stockholm,Botkyrka,1,False,225,Xenter Yrkeshögskola,2024,MYH 2024/3969
Teknik och tillverkning,Hydraultekniker,Västernorrland,Örnsköldsvik,1,False,150,"ITH, Institutet För Tillämpad Hydraulik",2024,MYH 2024/3707
Teknik och tillverkning,Ingenjör smarta elnät,Flera kommuner,Flera kommuner,2,True,400,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,2024,MYH 2024/4007
Teknik och tillverkning,Internationell vindkraftstekniker,Flera kommuner,Flera kommuner,2,True,300,Lernia Utbildning AB,2024,MYH 2024/3582
Teknik och tillverkning,Järnvägstekniker / kvalificerad bantekniker,Skåne,Ängelholm,1,False,200,Trafikverket Trafikverksskolan,2024,MYH 2024/3516
Teknik och tillverkning,Kyl- och värmepumpstekniker,Västra Götaland,Göteborg,1,False,400,Lernia Utbildning AB,2024,MYH 2024/3581
Teknik och tillverkning,Laborant,Flera kommuner,Flera kommuner,2,True,400,YH Akademin AB,2024,MYH 2024/3981
Teknik och tillverkning,Laddinfrastrukturingenjör,Flera kommuner,Flera kommuner,2,True,410,John Ericsson Institutet,2024,MYH 2024/4180
Teknik och tillverkning,Läke- och livsmedelstekniker,Skåne,Lund,1,False,400,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,2024,MYH 2024/4049
Teknik och tillverkning,Mejeritekniker,Västra Götaland,Götene,1,False,300,Lernia Utbildning AB,2024,MYH 2024/3578
Teknik och tillverkning,Mobilitetstekniker – Hållbara drivmedel,Västra Götaland,Göteborg,1,False,295,YH Akademin AB,2024,MYH 2024/3520
Teknik och tillverkning,Modist,Västra Götaland,Göteborg,1,False,400,Stiftelsen Tillskärarakademin i Göteborg,2024,MYH 2024/3827
Teknik och tillverkning,Processtekniker - smart industri,Flera kommuner,Flera kommuner,2,True,400,XeDrix AB,2024,MYH 2024/3907
Teknik och tillverkning,Processtekniker biogas,Flera kommuner,Flera kommuner,2,True,400,Plushögskolan AB - Teknikhögskolan,2024,MYH 2024/3652
Teknik och tillverkning,Processtekniker inom hållbar livsmedelsproduktion,Östergötland,Linköping,1,False,300,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3445
Teknik och tillverkning,Produktions- och driftingenjör,Norrbotten,Piteå,1,False,500,Creando AB,2024,MYH 2024/3347
Teknik och tillverkning,Produktionsansvarig inom Livsmedelsutveckling,Flera kommuner,Flera kommuner,3,True,210,YH Akademin AB,2024,MYH 2024/3023
Teknik och tillverkning,Produktionsledare och planerare för cirkulär produktion,Flera kommuner,Flera kommuner,2,True,210,Amsac Kompetenspartner YH AB,2024,MYH 2024/4031
Teknik och tillverkning,Produktionstekniker,Flera kommuner,Flera kommuner,4,True,400,Köpings kommun,2024,MYH 2024/3469
Teknik och tillverkning,Produktionstekniker,Stockholm,Nynäshamn,1,False,400,Campus Nynäshamn,2024,MYH 2024/3933
Teknik och tillverkning,Produktionstekniker,Östergötland,Linköping,1,False,410,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3446
Teknik och tillverkning,Produktionstekniker - CNC/3D,Gävleborg,Sandviken,1,False,400,"Sandvikens kommun, Yrkeshögskolan",2024,MYH 2024/3817
Teknik och tillverkning,Produktionstekniker och -utvecklare med inriktning hållbar produktion,Stockholm,Södertälje,1,False,400,"Södertälje kommun, Campus Telge",2024,MYH 2024/4168
Teknik och tillverkning,Produktionsutveckling,Västra Götaland,Göteborg,1,False,400,Göteborgs Tekniska College AB,2024,MYH 2024/4089
Teknik och tillverkning,Projektledare - Förnybara energisystem,Flera kommuner,Flera kommuner,3,True,420,IHM Business School AB Stockholm,2024,MYH 2024/3374
Teknik och tillverkning,Robot- och CNC-tekniker,Dalarna,Mora,1,False,200,Mora kommun,2024,MYH 2024/3965
Teknik och tillverkning,Robottekniker,Västra Götaland,Göteborg,1,False,400,Kunskapsgruppen Yrkeshögskola Sverige AB,2024,MYH 2024/3572
Teknik och tillverkning,Servicetekniker - industri & automation,Kronoberg,Ljungby,1,False,400,IRC Ljungby AB,2024,MYH 2024/3248
Teknik och tillverkning,"Skräddare - herr, dam och klänning",Västra Götaland,Göteborg,1,False,600,Stiftelsen Tillskärarakademin i Göteborg,2024,MYH 2024/3735
Teknik och tillverkning,Småskalig affärsmässig livsmedelsproduktion med fokus på hållbarhet,Kalmar,Västervik,1,False,200,Hushållningssällskapet Kalmar Kronoberg Blekinge - Gamlebygymnasiet,2024,MYH 2024/3382
Teknik och tillverkning,Ställverksspecialist,Jönköping,Habo,1,False,300,Yrkesutbildaren Habo AB,2024,MYH 2024/3440
Teknik och tillverkning,Systemingenjör industri 4.0,Kalmar,Kalmar,1,False,400,Lernia Utbildning AB,2024,MYH 2024/3603
Teknik och tillverkning,"Tekniker inom krossning, betong och asfalt",Flera kommuner,Flera kommuner,3,True,325,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,2024,MYH 2024/3651
Teknik och tillverkning,Trätekniker,Värmland,Hammarö,1,False,400,Träteknikerutbildning i Hammarö AB,2024,MYH 2024/3495
Teknik och tillverkning,Underhållsingenjör,Västmanland,Arboga,1,False,400,"Arboga kommun, Vuxenutbildningen",2024,MYH 2024/4078
Teknik och tillverkning,Underhållsingenjör – Smart Maintenance,Flera kommuner,Flera kommuner,2,True,400,Hermods AB Umeå,2024,MYH 2024/2961
Teknik och tillverkning,Underhållstekniker,Stockholm,Södertälje,1,False,420,"Södertälje kommun, Campus Telge",2024,MYH 2024/4170
Teknik och tillverkning,Ventilationstekniker,Skåne,Malmö,1,False,400,Hermods AB Malmö,2024,MYH 2024/2957
